 ,Area,Mean,Min,Max,X,Y,Ch,Frame
176,0,506,506,506,352.250,255.500,2,239
177,0,544,544,544,352.000,256.500,2,238
178,0,503,503,503,353.250,256.000,2,237
179,0,498,498,498,353.500,254.250,2,236
180,0,326,326,326,353.750,253.750,2,235
181,0,400,400,400,354.500,250.750,2,234
182,0,388,388,388,354.500,252.500,2,233
183,0,407,407,407,354.500,252.500,2,232
184,0,440,440,440,357.250,255.000,2,231
185,0,470,470,470,352.750,258.500,2,230
186,0,484,484,484,351.250,260.500,2,229
187,0,489,489,489,349.750,262.250,2,228
188,0,535,535,535,348.000,264.250,2,227
189,0,535,535,535,347.750,263.500,2,226
190,0,477,477,477,348.250,263.750,2,225
191,0,334,334,334,349.000,262.250,2,224
192,0,304,304,304,349.500,262.500,2,223
193,0,406,406,406,351.750,266.500,2,222
194,0,446,446,446,354.750,270.000,2,221
195,0,395,395,395,357.250,269.250,2,220
196,0,429,429,429,359.000,262.500,2,219
197,0,448,448,448,359.000,262.500,2,218
198,0,413,413,413,359.000,258.750,2,217
199,0,362,362,362,360.250,254.250,2,216
200,0,408,408,408,362.750,251.750,2,215
201,0,319,319,319,364.750,249.250,2,214
202,0,360,360,360,369.750,248.250,2,213
203,0,248,248,248,371.250,251.250,2,212
204,0,271,271,271,372.500,251.000,2,211
205,0,279,279,279,371.250,253.250,2,210
206,0,281,281,281,368.500,257.250,2,209
207,0,411,411,411,366.750,267.250,2,208
208,0,338,338,338,360.500,261.500,2,207
209,0,350,350,350,364.500,255.750,2,206
210,0,280,280,280,367.000,256.000,2,205
211,0,442,442,442,370.750,260.250,2,204
212,0,414,414,414,370.500,264.000,2,203
213,0,486,486,486,370.250,271.000,2,202
214,0,414,414,414,372.750,268.750,2,201
215,0,481,481,481,372.750,268.750,2,200
216,0,414,414,414,373.250,269.750,2,199
217,0,297,297,297,373.750,271.250,2,198
218,0,393,393,393,375.500,272.500,2,197
219,0,450,450,450,377.250,273.500,2,196
220,0,399,399,399,376.500,272.000,2,195
221,0,345,345,345,374.500,271.500,2,194
222,0,405,405,405,374.000,270.750,2,193
223,0,295,295,295,372.750,263.750,2,192
224,0,388,388,388,372.000,258.750,2,191
225,0,364,364,364,372.750,261.750,2,190
226,0,336,336,336,371.750,261.750,2,189
227,0,305,305,305,370.250,260.750,2,188
228,0,324,324,324,372.250,262.000,2,187
229,0,298,298,298,366.750,257.500,2,186
230,0,361,361,361,367.250,264.500,2,185
231,0,338,338,338,365.250,265.250,2,184
232,0,398,398,398,367.000,272.750,2,183
233,0,394,394,394,366.000,275.000,2,182
234,0,284,284,284,378.000,282.750,2,179
235,0,337,337,337,378.250,282.750,2,178
236,0,381,381,381,379.000,279.750,2,177
237,0,389,389,389,379.750,279.750,2,176
238,0,418,418,418,378.500,282.500,2,175
239,0,386,386,386,378.500,282.500,2,174
240,0,414,414,414,377.500,283.250,2,173
241,0,493,493,493,377.750,287.000,2,172
242,0,435,435,435,374.750,287.500,2,171
243,0,411,411,411,375.750,288.250,2,170
244,0,324,324,324,372.750,285.750,2,169
245,0,252,252,252,372.000,284.750,2,168
246,0,381,381,381,373.750,288.750,2,167
247,0,323,323,323,370.750,290.750,2,166
248,0,277,277,277,370.250,291.000,2,165
249,0,334,334,334,370.000,293.000,2,164
250,0,341,341,341,371.250,296.000,2,163
251,0,400,400,400,368.250,299.750,2,162
252,0,336,336,336,369.000,302.500,2,161
253,0,325,325,325,367.000,303.000,2,160
254,0,407,407,407,365.500,302.250,2,159
255,0,354,354,354,366.000,300.500,2,158
256,0,278,278,278,365.750,302.500,2,157
257,0,367,367,367,370.750,299.000,2,156
258,0,335,335,335,373.500,297.750,2,155
259,0,410,410,410,373.500,297.750,2,154
260,0,440,440,440,376.500,298.500,2,153
261,0,429,429,429,376.250,303.250,2,152
262,0,405,405,405,382.750,303.500,2,151
263,0,494,494,494,385.750,306.250,2,150
264,0,469,469,469,385.000,303.000,2,149
265,0,536,536,536,387.750,305.500,2,148
266,0,594,594,594,388.250,306.750,2,147
267,0,516,516,516,389.250,308.750,2,146
268,0,533,533,533,388.500,308.250,2,145
269,0,378,378,378,380.750,305.250,2,144
270,0,349,349,349,380.000,310.000,2,143
271,0,403,403,403,380.250,310.250,2,142
272,0,352,352,352,383.750,311.250,2,141
273,0,320,320,320,382.500,311.750,2,140
274,0,396,396,396,380.500,309.250,2,139
275,0,386,386,386,380.000,309.000,2,138
276,0,391,391,391,377.750,311.250,2,137
277,0,410,410,410,378.000,309.500,2,136
278,0,364,364,364,377.750,313.500,2,135
279,0,419,419,419,376.000,315.500,2,134
280,0,421,421,421,374.750,316.250,2,133
281,0,459,459,459,374.750,316.250,2,132
282,0,418,418,418,374.750,320.000,2,131
283,0,363,363,363,374.750,320.000,2,130
284,0,413,413,413,375.000,322.750,2,129
285,0,408,408,408,375.250,327.500,2,128
286,0,427,427,427,377.750,322.000,2,127
287,0,452,452,452,379.750,323.000,2,126
288,0,516,516,516,381.250,325.000,2,125
289,0,492,492,492,383.000,326.500,2,124
290,0,515,515,515,385.500,327.250,2,123
291,0,553,553,553,385.500,327.250,2,122
292,0,598,598,598,379.250,327.500,2,121
293,0,490,490,490,381.750,325.500,2,120
294,0,526,526,526,378.250,325.750,2,119
295,0,415,415,415,374.250,329.250,2,118
296,0,518,518,518,373.750,331.250,2,117
297,0,500,500,500,373.750,331.250,2,116
298,0,478,478,478,372.500,334.250,2,115
299,0,514,514,514,375.500,334.250,2,114
300,0,667,667,667,376.000,333.500,2,113
301,0,596,596,596,373.250,333.250,2,112
302,0,671,671,671,378.750,331.500,2,111
303,0,709,709,709,382.750,329.750,2,110
304,0,577,577,577,385.000,327.750,2,109
305,0,616,616,616,382.750,328.250,2,108
306,0,684,684,684,386.500,331.500,2,107
307,0,380,380,380,385.500,344.500,2,103
308,0,513,513,513,384.500,347.500,2,102
309,0,557,557,557,394.250,342.500,2,101
310,0,552,552,552,394.250,342.500,2,100
311,0,614,614,614,392.750,340.250,2,99
312,0,628,628,628,392.750,340.250,2,98
313,0,625,625,625,393.250,343.000,2,97
314,0,589,589,589,395.250,344.500,2,96
315,0,583,583,583,396.000,345.250,2,95
316,0,780,780,780,397.750,345.250,2,94
317,0,788,788,788,397.750,346.000,2,93
318,0,784,784,784,398.000,348.250,2,92
319,0,853,853,853,394.250,349.500,2,91
320,0,774,774,774,394.250,351.750,2,90
321,0,812,812,812,393.500,351.500,2,89
322,0,778,778,778,389.750,350.750,2,88
323,0,727,727,727,387.750,352.500,2,87
324,0,660,660,660,385.000,352.000,2,86
325,0,557,557,557,383.000,352.500,2,85
326,0,589,589,589,379.250,353.250,2,84
327,0,590,590,590,376.500,358.250,2,83
328,0,670,670,670,376.750,357.750,2,82
329,0,620,620,620,376.750,357.750,2,81
330,0,587,587,587,373.250,355.750,2,80
331,0,591,591,591,371.250,355.750,2,79
332,0,689,689,689,376.500,359.000,2,78
333,0,769,769,769,377.000,357.500,2,77
334,0,760,760,760,372.750,358.000,2,76
335,0,773,773,773,370.750,355.000,2,75
336,0,912,912,912,369.250,349.250,2,74
337,0,911,911,911,367.000,346.500,2,73
338,0,773,773,773,366.500,345.250,2,72
339,0,652,652,652,366.500,345.250,2,71
340,0,616,616,616,364.000,345.250,2,70
341,0,710,710,710,362.750,347.750,2,69
