 ,Area,Mean,Min,Max,X,Y,Ch,Frame
1,0,531,531,531,404.000,339.750,3,400
2,0,509,509,509,403.000,338.250,3,401
3,0,564,564,564,402.500,338.250,3,402
4,0,518,518,518,403.750,335.500,3,403
5,0,566,566,566,404.750,336.750,3,404
6,0,603,603,603,406.750,337.500,3,405
7,0,574,574,574,406.500,338.750,3,406
8,0,524,524,524,405.750,340.250,3,407
9,0,543,543,543,406.750,338.750,3,408
10,0,548,548,548,408.250,339.250,3,409
11,0,502,502,502,407.750,340.000,3,410
12,0,497,497,497,410.000,341.500,3,411
13,0,505,505,505,410.000,342.250,3,412
14,0,523,523,523,409.000,340.500,3,413
15,0,472,472,472,411.000,339.750,3,414
16,0,446,446,446,411.000,340.750,3,415
17,0,466,466,466,411.000,342.250,3,416
18,0,436,436,436,411.000,342.250,3,417
19,0,409,409,409,411.250,342.250,3,418
20,0,419,419,419,408.500,342.500,3,419
21,0,423,423,423,406.500,343.000,3,420
22,0,394,394,394,408.250,347.000,3,421
23,0,583,583,583,405.000,338.750,3,399
24,0,678,678,678,405.750,339.750,3,398
25,0,625,625,625,403.250,338.250,3,397
26,0,621,621,621,400.750,337.000,3,396
27,0,504,504,504,396.000,334.750,3,395
28,0,422,422,422,398.500,333.000,3,394
29,0,501,501,501,402.500,337.250,3,393
30,0,472,472,472,408.750,347.250,3,392
31,0,568,568,568,412.750,346.500,3,391
32,0,609,609,609,414.000,348.500,3,390
33,0,598,598,598,412.000,349.000,3,389
34,0,589,589,589,411.000,349.250,3,388
35,0,589,589,589,411.750,350.500,3,387
36,0,568,568,568,411.500,351.000,3,386
37,0,507,507,507,411.500,353.000,3,385
38,0,576,576,576,411.000,355.000,3,384
39,0,650,650,650,406.750,353.750,3,383
40,0,670,670,670,407.500,354.000,3,382
41,0,663,663,663,407.500,354.000,3,381
42,0,640,640,640,409.500,355.000,3,380
43,0,654,654,654,407.000,355.500,3,379
44,0,640,640,640,404.500,354.250,3,378
45,0,670,670,670,402.500,352.250,3,377
46,0,660,660,660,401.500,352.000,3,376
47,0,634,634,634,400.500,351.750,3,375
48,0,590,590,590,398.500,352.250,3,374
49,0,551,551,551,398.500,352.250,3,373
50,0,610,610,610,397.750,354.000,3,372
51,0,572,572,572,399.500,353.500,3,371
52,0,503,503,503,397.250,355.500,3,370
53,0,563,563,563,398.250,356.500,3,369
54,0,595,595,595,398.000,356.000,3,368
55,0,620,620,620,398.000,355.000,3,367
56,0,509,509,509,398.000,354.000,3,366
57,0,485,485,485,398.500,352.750,3,365
