 ,Area,Mean,Min,Max,X,Y,Ch,Frame
52,0,464,464,464,361.000,341.333,3,368
53,0,499,499,499,360.333,340.667,3,367
54,0,485,485,485,359.000,340.667,3,366
55,0,454,454,454,361.667,341.667,3,365
56,0,481,481,481,361.667,340.000,3,364
57,0,460,460,460,361.667,339.333,3,363
58,0,468,468,468,360.000,338.000,3,362
59,0,529,529,529,355.667,334.000,3,361
60,0,499,499,499,356.000,335.667,3,360
61,0,523,523,523,356.000,335.667,3,359
62,0,469,469,469,357.000,335.667,3,358
63,0,383,383,383,357.000,335.667,3,357
64,0,455,455,455,358.333,335.667,3,356
65,0,397,397,397,356.333,335.000,3,355
66,0,388,388,388,355.667,336.000,3,354
67,0,395,395,395,355.333,338.000,3,353
68,0,402,402,402,357.333,339.333,3,352
69,0,454,454,454,354.667,341.333,3,351
70,0,504,504,504,353.333,340.333,3,350
71,0,488,488,488,353.333,339.667,3,349
72,0,492,492,492,353.333,339.667,3,348
73,0,471,471,471,355.000,338.333,3,347
74,0,502,502,502,356.333,336.333,3,346
75,0,384,384,384,357.000,334.333,3,345
76,0,436,436,436,359.000,332.667,3,344
77,0,446,446,446,360.000,325.000,3,343
78,0,498,498,498,359.333,321.667,3,342
79,0,452,452,452,359.000,321.667,3,341
80,0,423,423,423,356.667,325.000,3,340
81,0,462,462,462,355.667,325.667,3,339
82,0,482,482,482,353.667,329.000,3,338
83,0,526,526,526,354.000,330.000,3,337
84,0,492,492,492,354.000,330.000,3,336
85,0,505,505,505,355.333,331.667,3,335
86,0,495,495,495,355.000,333.667,3,334
87,0,483,483,483,353.000,334.667,3,333
88,0,539,539,539,356.333,334.667,3,332
89,0,449,449,449,356.333,334.667,3,331
90,0,478,478,478,356.667,336.333,3,330
91,0,450,450,450,353.333,335.667,3,329
92,0,433,433,433,353.333,335.667,3,328
93,0,479,479,479,353.333,335.667,3,327
94,0,460,460,460,354.667,332.000,3,326
95,0,492,492,492,354.667,332.000,3,325
96,0,492,492,492,354.333,333.667,3,324
97,0,511,511,511,353.667,334.333,3,323
98,0,483,483,483,353.333,335.667,3,322
99,0,431,431,431,351.000,339.667,3,321
100,0,464,464,464,353.000,335.333,3,320
101,0,460,460,460,354.667,329.333,3,319
102,0,489,489,489,353.333,328.000,3,318
103,0,359,359,359,351.333,327.000,3,317
104,0,402,402,402,354.333,328.667,3,316
105,0,418,418,418,356.000,327.000,3,315
106,0,427,427,427,356.000,325.333,3,314
107,0,436,436,436,357.667,323.667,3,313
108,0,379,379,379,370.333,335.000,3,309
109,0,462,462,462,358.000,327.000,3,312
110,0,391,391,391,377.333,335.333,3,308
111,0,431,431,431,377.333,335.333,3,307
112,0,456,456,456,378.667,335.667,3,306
113,0,464,464,464,376.667,333.333,3,305
114,0,484,484,484,376.667,333.333,3,304
115,0,432,432,432,381.000,333.333,3,303
116,0,491,491,491,386.333,332.667,3,302
117,0,438,438,438,389.333,332.667,3,301
118,0,470,470,470,386.667,333.333,3,300
119,0,471,471,471,385.333,334.000,3,299
120,0,474,474,474,386.333,335.333,3,298
121,0,503,503,503,388.000,338.333,3,297
122,0,479,479,479,388.000,338.333,3,296
123,0,509,509,509,388.000,341.000,3,295
124,0,499,499,499,388.000,341.000,3,294
125,0,384,384,384,383.000,340.667,3,293
126,0,442,442,442,382.667,342.667,3,292
127,0,454,454,454,382.333,343.333,3,291
128,0,450,450,450,382.333,343.333,3,290
129,0,421,421,421,381.000,345.000,3,289
130,0,478,478,478,381.667,344.667,3,288
131,0,426,426,426,383.667,345.000,3,287
132,0,474,474,474,384.000,344.000,3,286
133,0,523,523,523,384.000,344.000,3,285
134,0,495,495,495,382.667,343.333,3,284
135,0,474,474,474,381.667,345.667,3,283
136,0,543,543,543,378.333,346.667,3,282
137,0,509,509,509,375.333,347.333,3,281
138,0,532,532,532,371.333,351.000,3,280
139,0,573,573,573,371.333,351.000,3,279
140,0,504,504,504,372.333,351.000,3,278
141,0,582,582,582,372.333,351.000,3,277
142,0,569,569,569,374.667,352.000,3,276
143,0,603,603,603,380.667,353.333,3,275
144,0,613,613,613,383.333,353.667,3,274
145,0,587,587,587,385.333,355.333,3,273
146,0,561,561,561,386.000,359.000,3,272
147,0,612,612,612,386.000,359.000,3,271
148,0,626,626,626,382.000,358.667,3,270
149,0,542,542,542,381.000,358.000,3,269
150,0,612,612,612,377.333,355.000,3,268
151,0,557,557,557,380.000,354.000,3,267
152,0,473,473,473,381.000,354.000,3,266
153,0,504,504,504,382.000,354.333,3,265
154,0,499,499,499,383.333,356.000,3,264
155,0,471,471,471,381.333,357.333,3,263
156,0,477,477,477,378.000,355.333,3,262
157,0,430,430,430,381.000,349.667,3,261
158,0,436,436,436,382.333,348.000,3,260
159,0,382,382,382,382.333,349.667,3,259
160,0,457,457,457,383.333,347.333,3,258
161,0,442,442,442,383.000,348.333,3,257
162,0,435,435,435,382.667,348.333,3,256
163,0,397,397,397,382.000,345.667,3,255
164,0,402,402,402,382.333,345.000,3,254
165,0,429,429,429,382.333,345.000,3,253
166,0,460,460,460,382.333,345.000,3,252
167,0,458,458,458,381.333,348.000,3,251
168,0,420,420,420,381.000,351.333,3,250
169,0,483,483,483,378.333,350.000,3,249
170,0,489,489,489,378.667,348.667,3,248
171,0,459,459,459,378.667,348.667,3,247
172,0,458,458,458,378.667,345.667,3,246
173,0,445,445,445,379.667,349.000,3,245
174,0,536,536,536,380.333,353.667,3,244
175,0,461,461,461,381.000,351.667,3,243
176,0,510,510,510,376.667,352.667,3,242
177,0,515,515,515,376.667,354.000,3,241
178,0,489,489,489,376.333,363.333,3,240
179,0,436,436,436,378.000,365.667,3,239
180,0,406,406,406,379.333,362.000,3,238
181,0,443,443,443,380.000,360.000,3,237
182,0,462,462,462,380.000,360.000,3,236
183,0,394,394,394,380.000,360.000,3,235
184,0,450,450,450,379.000,359.333,3,234
185,0,430,430,430,379.000,359.333,3,233
186,0,558,558,558,377.667,362.333,3,232
187,0,440,440,440,376.667,362.000,3,231
188,0,381,381,381,378.000,360.333,3,230
189,0,476,476,476,377.000,360.667,3,229
190,0,392,392,392,378.000,361.333,3,228
191,0,447,447,447,380.000,361.333,3,227
192,0,410,410,410,380.000,360.667,3,226
193,0,372,372,372,379.000,360.333,3,225
194,0,374,374,374,379.667,360.333,3,224
195,0,421,421,421,384.000,355.000,3,223
196,0,453,453,453,386.667,356.000,3,222
197,0,385,385,385,385.667,353.000,3,221
198,0,530,530,530,383.333,348.000,3,220
199,0,420,420,420,379.000,344.667,3,219
