 ,Area,Mean,Min,Max,X,Y,Ch,Frame
1,0,483,483,483,445.333,341.167,3,380
2,0,450,450,450,450.500,332.333,3,376
3,0,496,496,496,446.833,332.000,3,375
4,0,545,545,545,445.750,340.750,3,381
5,0,490,490,490,447.000,340.000,3,382
6,0,498,498,498,445.500,341.500,3,383
7,0,484,484,484,449.750,346.250,3,384
8,0,496,496,496,449.750,347.250,3,385
9,0,453,453,453,451.000,346.750,3,386
10,0,450,450,450,453.500,346.250,3,387
11,0,448,448,448,455.000,346.250,3,388
12,0,425,425,425,456.000,345.250,3,389
13,0,466,466,466,457.250,347.000,3,390
14,0,451,451,451,459.500,343.250,3,391
15,0,480,480,480,460.000,344.250,3,392
16,0,446,446,446,460.750,339.500,3,393
17,0,417,417,417,460.750,340.500,3,394
18,0,450,450,450,460.500,341.750,3,395
19,0,431,431,431,461.500,344.000,3,396
20,0,507,507,507,463.250,345.500,3,397
21,0,510,510,510,464.500,344.750,3,398
22,0,482,482,482,462.750,345.250,3,399
23,0,489,489,489,463.500,346.000,3,400
24,0,478,478,478,462.750,345.000,3,401
25,0,440,440,440,462.750,345.000,3,402
26,0,453,453,453,464.250,345.750,3,403
27,0,441,441,441,462.250,346.250,3,404
28,0,389,389,389,459.250,351.500,3,405
29,0,401,401,401,460.500,352.500,3,406
30,0,524,524,524,463.000,350.750,3,407
31,0,493,493,493,463.000,349.500,3,408
32,0,455,455,455,460.750,349.750,3,409
33,0,484,484,484,461.750,347.250,3,410
34,0,432,432,432,463.250,347.500,3,411
35,0,475,475,475,465.000,347.000,3,412
36,0,419,419,419,465.000,347.000,3,413
37,0,429,429,429,469.250,347.500,3,414
38,0,442,442,442,469.250,347.250,3,415
39,0,554,554,554,464.000,346.750,3,416
40,0,549,549,549,462.500,346.000,3,417
41,0,506,506,506,463.500,347.250,3,418
42,0,462,462,462,465.000,348.250,3,419
43,0,498,498,498,463.000,350.000,3,420
44,0,489,489,489,462.250,350.000,3,421
45,0,434,434,434,462.250,350.000,3,422
46,0,500,500,500,462.750,350.500,3,423
47,0,484,484,484,466.500,352.250,3,424
48,0,478,478,478,465.750,353.750,3,425
49,0,545,545,545,464.250,352.750,3,426
50,0,516,516,516,466.000,353.250,3,427
51,0,478,478,478,466.000,354.500,3,428
52,0,462,462,462,467.000,355.250,3,429
53,0,420,420,420,472.250,356.000,3,430
54,0,463,463,463,471.000,356.250,3,431
55,0,434,434,434,473.000,358.500,3,432
56,0,435,435,435,472.250,359.000,3,433
57,0,416,416,416,472.250,358.750,3,434
58,0,382,382,382,474.750,358.750,3,435
59,0,390,390,390,476.000,357.250,3,436
60,0,347,347,347,476.000,357.250,3,437
61,0,363,363,363,476.000,358.500,3,438
62,0,413,413,413,473.250,355.000,3,439
63,0,370,370,370,472.750,353.500,3,440
64,0,475,475,475,470.000,350.250,3,441
65,0,400,400,400,470.750,352.250,3,442
66,0,417,417,417,472.750,353.000,3,443
67,0,378,378,378,473.750,353.250,3,444
68,0,328,328,328,472.500,354.000,3,445
69,0,346,346,346,472.750,352.750,3,446
70,0,331,331,331,474.750,351.750,3,447
71,0,537,537,537,445.250,331.500,3,374
72,0,498,498,498,445.500,331.250,3,373
73,0,510,510,510,444.250,332.000,3,372
74,0,537,537,537,446.750,332.250,3,371
75,0,514,514,514,446.750,332.250,3,370
76,0,575,575,575,446.750,332.250,3,369
77,0,484,484,484,447.750,332.250,3,368
78,0,537,537,537,446.250,336.500,3,367
79,0,500,500,500,446.000,336.250,3,366
80,0,535,535,535,449.500,333.500,3,365
81,0,504,504,504,449.500,333.500,3,364
82,0,503,503,503,452.250,335.500,3,363
83,0,513,513,513,449.750,335.500,3,362
84,0,527,527,527,448.750,334.750,3,361
85,0,608,608,608,444.750,336.250,3,360
86,0,605,605,605,444.750,333.500,3,359
87,0,591,591,591,446.000,333.250,3,358
88,0,596,596,596,444.500,333.000,3,357
89,0,584,584,584,446.250,331.000,3,356
90,0,614,614,614,445.500,331.250,3,355
91,0,565,565,565,444.750,331.750,3,354
92,0,588,588,588,444.750,331.750,3,353
93,0,617,617,617,440.750,330.500,3,352
94,0,641,641,641,435.250,332.000,3,351
95,0,625,625,625,432.500,331.500,3,350
96,0,537,537,537,432.750,334.000,3,349
97,0,535,535,535,435.000,334.750,3,348
98,0,621,621,621,432.750,332.000,3,347
99,0,563,563,563,432.750,328.750,3,346
100,0,602,602,602,432.500,329.750,3,345
101,0,493,493,493,431.250,329.500,3,344
102,0,593,593,593,429.750,328.500,3,343
103,0,569,569,569,428.500,331.500,3,342
104,0,606,606,606,428.500,331.500,3,341
105,0,535,535,535,430.250,333.250,3,340
106,0,468,468,468,430.500,331.000,3,339
107,0,622,622,622,423.500,330.000,3,338
108,0,607,607,607,422.750,329.750,3,337
109,0,585,585,585,425.000,331.750,3,336
110,0,580,580,580,425.000,331.750,3,335
111,0,587,587,587,425.000,331.000,3,334
112,0,591,591,591,426.500,332.000,3,333
113,0,602,602,602,426.750,334.500,3,332
114,0,506,506,506,427.250,334.500,3,331
115,0,502,502,502,427.250,336.250,3,330
116,0,478,478,478,427.250,335.500,3,329
117,0,503,503,503,427.250,335.500,3,328
118,0,492,492,492,427.000,336.000,3,327
119,0,533,533,533,425.750,333.250,3,326
120,0,540,540,540,425.500,330.500,3,325
121,0,522,522,522,423.500,327.750,3,324
122,0,445,445,445,423.250,325.500,3,323
123,0,527,527,527,420.500,319.000,3,322
124,0,547,547,547,421.000,315.750,3,321
125,0,523,523,523,423.250,313.250,3,320
126,0,555,555,555,421.500,310.750,3,319
127,0,468,468,468,420.750,313.000,3,318
128,0,500,500,500,415.500,311.000,3,317
129,0,524,524,524,414.500,307.750,3,316
130,0,467,467,467,415.000,311.000,3,315
131,0,427,427,427,422.500,314.000,3,313
132,0,450,450,450,424.500,313.500,3,312
133,0,482,482,482,426.000,308.250,3,311
134,0,452,452,452,426.000,308.000,3,310
135,0,500,500,500,427.500,307.000,3,309
136,0,532,532,532,430.750,306.250,3,308
137,0,574,574,574,430.750,306.250,3,307
138,0,686,686,686,432.000,305.500,3,306
139,0,649,649,649,432.000,306.250,3,305
140,0,624,624,624,432.250,308.000,3,304
141,0,582,582,582,433.500,306.000,3,303
142,0,614,614,614,432.250,304.500,3,302
143,0,659,659,659,429.500,304.750,3,301
144,0,623,623,623,431.750,304.750,3,300
145,0,683,683,683,431.750,304.750,3,299
146,0,696,696,696,431.750,304.750,3,298
