 ,Area,Mean,Min,Max,X,Y,Ch,Frame
1,0,577,577,577,449.333,340.333,3,400
2,0,596,596,596,451.833,340.333,3,401
3,0,532,532,532,452.833,342.667,3,402
4,0,602,602,602,452.000,340.500,3,403
5,0,536,536,536,451.167,343.000,3,404
6,0,535,535,535,451.667,343.000,3,405
7,0,565,565,565,453.000,342.667,3,406
8,0,572,572,572,452.500,344.333,3,407
9,0,588,588,588,451.667,344.333,3,408
10,0,587,587,587,451.500,343.167,3,409
11,0,581,581,581,451.000,343.333,3,410
12,0,542,542,542,450.833,342.167,3,411
13,0,579,579,579,449.333,342.500,3,412
14,0,516,516,516,450.500,343.333,3,413
15,0,479,479,479,454.667,345.333,3,414
16,0,496,496,496,452.167,344.833,3,415
17,0,566,566,566,452.167,345.167,3,416
18,0,525,525,525,450.333,344.333,3,417
19,0,499,499,499,450.667,344.167,3,418
20,0,475,475,475,450.500,344.833,3,419
21,0,442,442,442,449.667,347.500,3,420
22,0,500,500,500,449.667,345.333,3,421
23,0,530,530,530,448.167,347.000,3,422
24,0,474,474,474,448.833,346.500,3,423
25,0,552,552,552,449.500,347.167,3,424
26,0,525,525,525,449.500,347.167,3,425
27,0,560,560,560,450.000,347.667,3,426
28,0,619,619,619,450.000,347.667,3,427
29,0,705,705,705,451.500,347.833,3,428
30,0,618,618,618,456.333,356.500,3,429
31,0,532,532,532,461.833,358.500,3,430
32,0,617,617,617,451.833,340.667,3,399
33,0,613,613,613,452.167,340.667,3,398
34,0,562,562,562,452.167,340.667,3,397
35,0,590,590,590,451.333,341.000,3,396
36,0,569,569,569,448.667,340.333,3,395
37,0,717,717,717,448.667,340.333,3,394
38,0,677,677,677,449.000,341.833,3,393
39,0,662,662,662,450.167,342.500,3,392
40,0,575,575,575,450.167,342.500,3,391
41,0,652,652,652,448.333,342.500,3,390
42,0,627,627,627,447.167,341.000,3,389
43,0,691,691,691,445.833,341.000,3,388
44,0,653,653,653,444.667,342.000,3,387
45,0,606,606,606,447.667,339.333,3,386
46,0,639,639,639,449.667,337.833,3,385
47,0,569,569,569,446.000,337.167,3,384
