 ,Area,Mean,Min,Max,X,Y,Ch,Frame
1,0,386,386,386,362.000,341.250,3,400
2,0,340,340,340,361.750,342.000,3,401
3,0,270,270,270,360.250,341.000,3,402
4,0,321,321,321,359.000,341.750,3,403
5,0,331,331,331,355.500,346.500,3,404
6,0,344,344,344,360.000,349.000,3,405
7,0,351,351,351,363.000,355.500,3,406
8,0,349,349,349,363.250,357.500,3,407
9,0,346,346,346,367.750,354.500,3,408
10,0,259,259,259,366.500,352.000,3,409
11,0,400,400,400,359.000,339.500,3,399
12,0,388,388,388,359.500,340.000,3,398
13,0,418,418,418,359.500,340.000,3,397
14,0,408,408,408,359.500,340.000,3,396
15,0,400,400,400,353.750,340.500,3,395
16,0,422,422,422,354.250,341.250,3,394
17,0,433,433,433,354.250,341.250,3,393
18,0,361,361,361,355.500,343.250,3,392
19,0,408,408,408,355.500,343.250,3,391
20,0,440,440,440,355.500,343.250,3,390
21,0,398,398,398,354.000,343.250,3,389
22,0,464,464,464,350.250,341.000,3,388
23,0,455,455,455,349.000,339.500,3,387
24,0,438,438,438,349.000,339.500,3,386
25,0,472,472,472,347.000,341.500,3,385
26,0,493,493,493,346.750,344.250,3,384
27,0,452,452,452,348.500,342.750,3,383
28,0,503,503,503,347.750,342.500,3,382
29,0,547,547,547,347.000,342.000,3,381
30,0,469,469,469,345.500,343.500,3,380
31,0,475,475,475,344.750,346.000,3,379
32,0,513,513,513,345.750,347.500,3,378
33,0,484,484,484,347.500,349.750,3,377
34,0,546,546,546,346.250,350.250,3,376
35,0,525,525,525,343.000,349.750,3,375
36,0,521,521,521,344.000,349.750,3,374
37,0,523,523,523,344.000,349.750,3,373
38,0,558,558,558,343.000,349.750,3,372
39,0,593,593,593,339.750,350.250,3,371
40,0,453,453,453,340.750,350.250,3,370
41,0,508,508,508,343.250,349.750,3,369
42,0,483,483,483,345.250,348.750,3,368
43,0,551,551,551,344.000,348.000,3,367
44,0,535,535,535,345.500,348.500,3,366
45,0,586,586,586,344.250,350.250,3,365
46,0,539,539,539,341.500,353.000,3,364
47,0,518,518,518,343.250,349.250,3,363
48,0,445,445,445,341.250,348.500,3,362
49,0,466,466,466,340.750,347.000,3,361
50,0,483,483,483,336.750,347.250,3,360
51,0,429,429,429,335.750,347.500,3,359
52,0,440,440,440,335.750,347.500,3,358
53,0,470,470,470,335.250,353.500,3,357
54,0,494,494,494,338.500,355.000,3,356
55,0,486,486,486,341.000,357.000,3,355
56,0,515,515,515,343.750,361.250,3,354
57,0,413,413,413,343.500,362.500,3,353
58,0,518,518,518,342.250,365.000,3,352
59,0,504,504,504,332.500,359.750,3,349
60,0,548,548,548,330.750,357.750,3,348
61,0,556,556,556,332.250,360.250,3,347
62,0,524,524,524,332.250,360.000,3,346
63,0,542,542,542,332.750,360.500,3,345
64,0,552,552,552,334.750,358.500,3,344
65,0,560,560,560,334.750,358.500,3,343
66,0,559,559,559,334.250,361.000,3,342
67,0,607,607,607,333.000,362.750,3,341
68,0,609,609,609,330.750,363.500,3,340
69,0,594,594,594,330.250,364.500,3,339
70,0,609,609,609,326.500,366.500,3,338
71,0,659,659,659,323.000,364.000,3,337
72,0,603,603,603,323.000,364.000,3,336
73,0,641,641,641,323.000,364.000,3,335
74,0,581,581,581,322.500,366.000,3,334
75,0,603,603,603,322.500,366.000,3,333
76,0,567,567,567,322.500,366.000,3,332
77,0,656,656,656,320.000,366.000,3,331
78,0,678,678,678,318.250,364.000,3,330
79,0,646,646,646,317.750,362.000,3,329
80,0,651,651,651,322.000,360.500,3,328
81,0,629,629,629,322.250,360.500,3,327
82,0,509,509,509,323.500,360.000,3,326
83,0,648,648,648,331.500,362.500,3,325
84,0,633,633,633,330.250,364.000,3,324
85,0,593,593,593,332.500,363.500,3,323
