 ,Area,Mean,Min,Max,X,Y,Ch,Frame
1,0,279,279,279,371.250,356.250,3,400
2,0,246,246,246,374.000,358.750,3,401
3,0,208,208,208,375.000,358.250,3,402
4,0,285,285,285,375.000,358.250,3,403
5,0,268,268,268,379.000,355.500,3,404
6,0,283,283,283,382.500,355.500,3,405
7,0,281,281,281,382.500,355.250,3,406
8,0,246,246,246,383.000,356.250,3,407
9,0,312,312,312,383.000,356.250,3,408
10,0,299,299,299,383.000,356.250,3,409
11,0,297,297,297,382.250,357.250,3,410
12,0,262,262,262,382.250,357.250,3,411
13,0,253,253,253,380.750,358.000,3,412
14,0,243,243,243,380.750,358.000,3,413
15,0,300,300,300,380.750,358.000,3,414
16,0,246,246,246,380.750,358.000,3,415
17,0,244,244,244,380.000,357.250,3,416
18,0,216,216,216,380.000,357.250,3,417
19,0,162,162,162,380.250,359.250,3,418
20,0,314,314,314,370.000,355.000,3,399
21,0,311,311,311,374.500,355.000,3,398
22,0,258,258,258,377.250,357.500,3,397
23,0,199,199,199,379.500,360.000,3,396
24,0,256,256,256,376.750,359.000,3,395
25,0,243,243,243,379.250,358.250,3,394
26,0,269,269,269,382.250,361.750,3,393
27,0,321,321,321,383.000,362.750,3,392
28,0,248,248,248,383.000,359.500,3,391
29,0,263,263,263,383.500,360.500,3,390
30,0,294,294,294,383.500,359.500,3,389
31,0,325,325,325,381.500,355.750,3,388
32,0,368,368,368,381.000,353.000,3,387
33,0,353,353,353,380.000,352.000,3,386
34,0,327,327,327,378.500,352.500,3,385
35,0,347,347,347,379.750,353.250,3,384
36,0,286,286,286,379.750,355.750,3,383
37,0,290,290,290,382.000,359.500,3,382
38,0,309,309,309,382.250,360.750,3,381
39,0,287,287,287,381.750,360.500,3,380
40,0,302,302,302,381.000,357.250,3,379
41,0,301,301,301,379.250,358.000,3,378
42,0,366,366,366,379.250,358.250,3,377
43,0,344,344,344,377.750,355.750,3,376
44,0,394,394,394,375.250,355.750,3,375
45,0,407,407,407,376.000,357.250,3,374
46,0,365,365,365,375.000,358.250,3,373
47,0,387,387,387,373.750,360.750,3,372
48,0,403,403,403,372.000,360.750,3,371
49,0,380,380,380,369.000,360.750,3,370
50,0,369,369,369,368.500,361.500,3,369
51,0,348,348,348,366.750,361.750,3,368
52,0,449,449,449,369.500,359.000,3,367
53,0,412,412,412,371.500,357.750,3,366
54,0,335,335,335,374.500,354.500,3,365
55,0,405,405,405,378.250,352.750,3,364
56,0,340,340,340,375.250,350.750,3,363
57,0,418,418,418,367.250,350.250,3,360
58,0,372,372,372,363.500,348.750,3,359
59,0,421,421,421,366.000,349.750,3,358
60,0,368,368,368,365.750,350.250,3,357
61,0,439,439,439,365.750,349.750,3,356
62,0,390,390,390,367.500,349.750,3,355
63,0,367,367,367,365.250,350.000,3,354
64,0,391,391,391,366.750,350.750,3,353
65,0,456,456,456,368.250,350.500,3,352
66,0,426,426,426,366.250,349.500,3,351
67,0,405,405,405,363.250,348.250,3,350
68,0,407,407,407,361.750,348.000,3,349
69,0,425,425,425,362.750,347.000,3,348
70,0,398,398,398,362.500,347.750,3,347
71,0,432,432,432,363.500,344.750,3,346
72,0,431,431,431,359.500,344.500,3,345
73,0,476,476,476,361.750,342.000,3,344
74,0,511,511,511,361.750,341.000,3,343
75,0,444,444,444,362.750,342.250,3,342
76,0,480,480,480,359.500,342.250,3,341
77,0,508,508,508,359.500,343.500,3,340
78,0,490,490,490,356.500,343.500,3,339
79,0,508,508,508,359.000,342.000,3,338
80,0,553,553,553,358.500,344.250,3,337
81,0,538,538,538,355.000,345.750,3,336
82,0,467,467,467,352.750,345.000,3,335
83,0,489,489,489,353.750,346.500,3,334
84,0,537,537,537,356.250,348.500,3,333
85,0,437,437,437,357.750,348.000,3,332
86,0,522,522,522,358.750,347.750,3,331
87,0,485,485,485,357.500,346.000,3,330
88,0,429,429,429,356.500,347.500,3,329
89,0,409,409,409,357.250,346.000,3,328
90,0,363,363,363,355.500,347.500,3,327
91,0,373,373,373,355.750,349.000,3,326
92,0,402,402,402,355.000,349.750,3,325
93,0,369,369,369,354.500,349.500,3,324
94,0,436,436,436,356.750,346.750,3,323
95,0,488,488,488,356.250,347.000,3,322
96,0,397,397,397,355.250,349.000,3,321
97,0,442,442,442,361.250,350.000,3,320
98,0,518,518,518,363.000,346.750,3,319
99,0,480,480,480,363.000,345.750,3,318
100,0,505,505,505,362.000,344.250,3,317
101,0,428,428,428,358.250,342.500,3,316
102,0,407,407,407,359.000,342.750,3,315
103,0,378,378,378,357.000,342.000,3,314
104,0,393,393,393,357.000,342.000,3,313
105,0,368,368,368,357.000,341.250,3,312
106,0,445,445,445,352.750,346.500,3,311
107,0,494,494,494,354.500,343.500,3,310
108,0,560,560,560,352.750,341.750,3,309
109,0,471,471,471,363.000,353.500,3,306
110,0,476,476,476,363.000,353.500,3,305
111,0,486,486,486,357.500,354.500,3,304
112,0,497,497,497,360.250,352.250,3,303
113,0,526,526,526,361.500,354.500,3,302
