 ,Area,Mean,Min,Max,X,Y,Ch,Frame
1,0,571,571,571,397.500,346.333,3,400
2,0,460,460,460,398.500,348.500,3,401
3,0,475,475,475,398.667,348.333,3,402
4,0,518,518,518,400.333,344.500,3,403
5,0,522,522,522,405.333,345.667,3,404
6,0,582,582,582,405.500,345.667,3,405
7,0,529,529,529,405.000,347.333,3,406
8,0,503,503,503,409.000,349.500,3,407
9,0,499,499,499,410.333,344.000,3,408
10,0,517,517,517,411.000,347.833,3,409
11,0,485,485,485,410.000,348.500,3,410
12,0,483,483,483,407.833,349.167,3,411
13,0,502,502,502,406.500,351.000,3,412
14,0,477,477,477,409.000,350.167,3,413
15,0,509,509,509,410.500,348.833,3,414
16,0,476,476,476,410.500,348.833,3,415
17,0,514,514,514,410.500,348.167,3,416
18,0,483,483,483,408.833,349.167,3,417
19,0,489,489,489,407.500,351.000,3,418
20,0,460,460,460,408.333,352.500,3,419
21,0,465,465,465,404.667,354.833,3,420
22,0,445,445,445,413.167,352.500,3,421
23,0,421,421,421,411.833,355.000,3,422
24,0,530,530,530,399.833,346.167,3,399
25,0,574,574,574,401.333,347.000,3,398
26,0,514,514,514,400.333,346.000,3,397
27,0,592,592,592,399.333,344.667,3,396
28,0,520,520,520,399.333,344.500,3,395
29,0,487,487,487,400.500,344.667,3,394
30,0,555,555,555,400.833,350.333,3,393
31,0,662,662,662,399.333,353.000,3,392
32,0,513,513,513,403.000,348.667,3,391
33,0,573,573,573,403.000,348.667,3,390
34,0,583,583,583,400.500,349.167,3,389
35,0,642,642,642,398.333,350.833,3,388
36,0,609,609,609,397.333,348.333,3,387
37,0,524,524,524,395.667,348.333,3,386
38,0,511,511,511,396.000,350.667,3,385
39,0,574,574,574,397.000,350.333,3,384
40,0,606,606,606,397.000,348.833,3,383
41,0,562,562,562,397.500,348.667,3,382
42,0,491,491,491,398.333,348.833,3,381
43,0,588,588,588,400.500,348.500,3,380
44,0,612,612,612,402.500,348.167,3,379
45,0,458,458,458,389.833,341.500,3,377
46,0,530,530,530,389.833,340.000,3,376
47,0,646,646,646,390.333,339.167,3,375
48,0,662,662,662,391.833,336.833,3,374
49,0,697,697,697,391.333,337.000,3,373
50,0,702,702,702,391.333,337.000,3,372
51,0,786,786,786,388.167,337.833,3,371
52,0,667,667,667,386.833,337.667,3,370
53,0,757,757,757,385.500,340.000,3,369
54,0,746,746,746,385.500,341.167,3,368
55,0,708,708,708,385.000,341.667,3,367
56,0,741,741,741,385.500,341.667,3,366
57,0,793,793,793,386.500,341.167,3,365
58,0,668,668,668,387.833,341.000,3,364
59,0,702,702,702,388.000,338.833,3,363
60,0,685,685,685,387.333,338.333,3,362
61,0,674,674,674,384.667,337.000,3,361
62,0,724,724,724,385.167,336.667,3,360
63,0,728,728,728,387.333,335.667,3,359
64,0,682,682,682,388.500,334.833,3,358
65,0,652,652,652,387.667,334.833,3,357
66,0,663,663,663,387.000,335.833,3,356
67,0,723,723,723,385.667,338.500,3,355
68,0,720,720,720,383.833,338.333,3,354
69,0,748,748,748,385.500,336.333,3,353
70,0,751,751,751,385.833,335.667,3,352
71,0,773,773,773,384.500,333.833,3,351
72,0,713,713,713,384.167,332.833,3,350
73,0,716,716,716,383.333,332.833,3,349
74,0,696,696,696,382.000,332.833,3,348
75,0,740,740,740,381.500,333.667,3,347
76,0,730,730,730,381.167,335.167,3,346
77,0,688,688,688,381.167,335.167,3,345
78,0,724,724,724,381.167,335.167,3,344
79,0,705,705,705,381.833,333.167,3,343
80,0,677,677,677,381.833,332.167,3,342
81,0,687,687,687,384.167,327.333,3,341
82,0,671,671,671,382.667,331.167,3,340
83,0,720,720,720,383.167,329.167,3,339
84,0,732,732,732,380.333,332.833,3,338
85,0,644,644,644,379.500,337.167,3,337
86,0,671,671,671,377.833,336.500,3,336
87,0,639,639,639,378.500,337.833,3,335
88,0,720,720,720,377.500,340.167,3,334
89,0,703,703,703,376.333,344.333,3,333
