 ,Area,Mean,Min,Max,X,Y,Ch,Frame
137,0,288,288,288,333.000,304.500,2,279
138,0,334,334,334,333.000,304.000,2,278
139,0,334,334,334,331.750,303.500,2,277
140,0,309,309,309,331.500,303.250,2,276
141,0,348,348,348,329.750,305.750,2,275
142,0,288,288,288,328.500,307.500,2,274
143,0,271,271,271,330.750,308.250,2,273
144,0,263,263,263,329.250,308.250,2,272
145,0,326,326,326,328.750,311.500,2,271
146,0,333,333,333,328.750,313.750,2,270
147,0,273,273,273,328.750,314.250,2,269
148,0,383,383,383,328.750,314.250,2,268
149,0,292,292,292,328.750,315.250,2,267
150,0,373,373,373,329.000,317.250,2,266
151,0,308,308,308,329.000,318.500,2,265
152,0,372,372,372,329.000,318.250,2,264
153,0,358,358,358,329.000,318.250,2,263
154,0,421,421,421,328.500,317.000,2,262
155,0,376,376,376,327.250,314.250,2,261
156,0,318,318,318,328.500,311.250,2,260
157,0,279,279,279,328.500,308.500,2,259
158,0,282,282,282,329.250,307.250,2,258
159,0,299,299,299,330.250,305.750,2,257
160,0,465,465,465,330.000,300.000,2,256
161,0,534,534,534,322.500,285.750,2,253
162,0,374,374,374,323.000,283.750,2,252
163,0,484,484,484,322.250,280.250,2,251
164,0,488,488,488,326.000,281.000,2,250
165,0,529,529,529,327.250,281.500,2,249
166,0,515,515,515,328.000,281.500,2,248
167,0,443,443,443,329.250,281.500,2,247
168,0,436,436,436,331.000,282.500,2,246
169,0,513,513,513,330.750,281.500,2,245
170,0,427,427,427,332.750,281.750,2,244
171,0,404,404,404,333.500,282.250,2,243
172,0,457,457,457,335.250,282.750,2,242
173,0,392,392,392,336.250,279.750,2,241
174,0,358,358,358,334.000,276.250,2,240
175,0,297,297,297,333.750,276.250,2,239
176,0,422,422,422,334.750,279.250,2,238
177,0,453,453,453,333.750,277.500,2,237
178,0,357,357,357,335.750,277.500,2,236
179,0,392,392,392,335.250,276.250,2,235
180,0,494,494,494,335.250,276.250,2,234
181,0,453,453,453,334.750,277.250,2,233
182,0,394,394,394,335.500,277.500,2,232
183,0,463,463,463,337.250,279.250,2,231
184,0,461,461,461,336.250,279.250,2,230
185,0,560,560,560,337.500,275.250,2,229
186,0,434,434,434,338.250,278.500,2,228
187,0,396,396,396,340.500,280.500,2,227
188,0,422,422,422,340.500,280.500,2,226
189,0,449,449,449,339.750,282.000,2,225
190,0,414,414,414,340.250,280.000,2,224
191,0,409,409,409,342.750,278.750,2,223
192,0,395,395,395,344.500,282.250,2,222
193,0,354,354,354,346.000,283.000,2,221
194,0,412,412,412,347.000,282.500,2,220
195,0,404,404,404,346.000,279.500,2,219
196,0,422,422,422,347.500,280.750,2,218
197,0,448,448,448,347.000,277.500,2,217
198,0,415,415,415,345.750,276.250,2,216
199,0,510,510,510,346.750,276.750,2,215
200,0,352,352,352,348.250,275.500,2,214
201,0,345,345,345,347.250,274.250,2,213
202,0,435,435,435,347.000,271.750,2,212
203,0,349,349,349,347.000,271.750,2,211
204,0,334,334,334,347.000,271.750,2,210
205,0,345,345,345,346.250,274.250,2,209
206,0,414,414,414,345.000,276.250,2,208
207,0,405,405,405,342.250,277.000,2,207
208,0,357,357,357,342.250,276.750,2,206
209,0,380,380,380,337.000,276.750,2,205
210,0,510,510,510,336.750,278.750,2,204
211,0,418,418,418,336.750,278.750,2,203
212,0,524,524,524,340.250,283.500,2,202
213,0,500,500,500,347.250,283.500,2,201
214,0,368,368,368,347.250,285.750,2,200
215,0,495,495,495,341.750,283.500,2,199
216,0,399,399,399,336.500,282.000,2,198
217,0,429,429,429,335.000,278.000,2,197
218,0,282,282,282,334.250,258.250,2,193
219,0,306,306,306,334.500,256.250,2,192
220,0,379,379,379,329.500,256.250,2,191
221,0,381,381,381,329.000,254.500,2,190
222,0,314,314,314,328.000,253.750,2,189
223,0,283,283,283,328.000,253.750,2,188
224,0,272,272,272,328.000,255.750,2,187
225,0,274,274,274,329.250,254.750,2,186
226,0,280,280,280,328.000,257.250,2,185
227,0,272,272,272,328.000,257.250,2,184
228,0,379,379,379,324.250,260.250,2,183
229,0,495,495,495,325.000,264.000,2,182
230,0,433,433,433,328.000,263.250,2,181
231,0,572,572,572,327.750,264.750,2,180
232,0,339,339,339,328.750,270.000,2,179
233,0,439,439,439,330.000,276.750,2,178
234,0,399,399,399,330.500,278.750,2,177
235,0,369,369,369,331.500,279.250,2,176
236,0,384,384,384,331.750,279.750,2,175
237,0,380,380,380,332.750,285.500,2,174
238,0,428,428,428,334.000,298.250,2,173
239,0,249,249,249,335.250,306.500,2,172
240,0,288,288,288,334.250,303.000,2,171
241,0,298,298,298,332.000,304.250,2,170
242,0,280,280,280,329.500,307.750,2,169
243,0,313,313,313,327.750,310.500,2,168
244,0,268,268,268,327.750,310.250,2,167
245,0,328,328,328,328.250,309.750,2,166
246,0,321,321,321,325.750,310.000,2,165
247,0,260,260,260,327.500,303.750,2,164
248,0,304,304,304,328.500,306.000,2,163
249,0,261,261,261,328.500,306.000,2,162
250,0,261,261,261,328.500,306.000,2,161
251,0,336,336,336,324.500,303.000,2,160
252,0,304,304,304,325.000,298.750,2,159
253,0,331,331,331,326.500,298.750,2,158
254,0,317,317,317,326.750,302.250,2,157
255,0,296,296,296,327.500,304.250,2,156
256,0,183,183,183,329.500,306.250,2,155
257,0,259,259,259,330.250,304.500,2,154
258,0,225,225,225,326.250,306.250,2,153
259,0,232,232,232,325.750,306.500,2,152
260,0,329,329,329,325.750,306.500,2,151
261,0,268,268,268,332.500,310.000,2,150
262,0,342,342,342,334.750,310.500,2,149
263,0,385,385,385,335.500,313.500,2,148
264,0,278,278,278,332.750,313.500,2,147
265,0,514,514,514,336.000,316.750,2,146
266,0,568,568,568,341.000,312.750,2,145
267,0,378,378,378,346.750,308.750,2,144
268,0,422,422,422,353.000,315.750,2,140
269,0,522,522,522,349.750,321.750,2,139
270,0,456,456,456,350.750,323.500,2,138
271,0,285,285,285,349.000,327.250,2,137
272,0,350,350,350,349.000,327.250,2,136
273,0,274,274,274,347.250,332.750,2,135
274,0,333,333,333,348.000,331.250,2,134
275,0,388,388,388,348.500,332.750,2,133
276,0,341,341,341,349.000,334.750,2,132
277,0,377,377,377,351.500,336.000,2,131
278,0,382,382,382,351.750,337.000,2,130
279,0,432,432,432,351.750,337.000,2,129
280,0,366,366,366,355.000,337.000,2,128
281,0,540,540,540,355.000,337.000,2,127
282,0,508,508,508,356.500,336.500,2,126
283,0,481,481,481,366.000,334.750,2,125
284,0,530,530,530,365.000,336.500,2,124
285,0,625,625,625,365.000,338.000,2,123
286,0,562,562,562,368.250,339.750,2,122
287,0,494,494,494,370.500,342.750,2,121
288,0,434,434,434,370.500,344.250,2,120
289,0,428,428,428,368.750,343.000,2,119
290,0,466,466,466,368.750,343.000,2,118
291,0,586,586,586,367.250,345.750,2,117
292,0,695,695,695,365.000,348.750,2,116
293,0,903,903,903,364.000,351.250,2,115
294,0,744,744,744,367.250,351.000,2,114
295,0,566,566,566,372.500,349.000,2,113
296,0,662,662,662,375.250,348.500,2,112
297,0,701,701,701,370.500,349.750,2,111
298,0,839,839,839,371.500,350.250,2,110
299,0,875,875,875,371.750,350.250,2,109
300,0,799,799,799,371.500,349.000,2,108
301,0,805,805,805,370.250,348.250,2,107
302,0,732,732,732,365.250,347.750,2,106
303,0,794,794,794,363.750,350.000,2,105
304,0,745,745,745,364.250,348.750,2,104
305,0,792,792,792,368.500,349.500,2,103
306,0,826,826,826,368.500,349.500,2,102
307,0,708,708,708,374.000,342.250,2,101
308,0,828,828,828,372.250,339.500,2,100
309,0,747,747,747,370.750,341.500,2,99
310,0,799,799,799,374.000,343.500,2,98
311,0,762,762,762,369.750,345.250,2,97
312,0,711,711,711,370.250,347.000,2,96
313,0,779,779,779,375.000,345.500,2,95
314,0,629,629,629,373.000,350.500,2,94
315,0,685,685,685,373.250,350.500,2,93
316,0,740,740,740,372.000,349.500,2,92
317,0,691,691,691,373.500,352.500,2,91
318,0,669,669,669,372.000,351.750,2,90
319,0,805,805,805,371.000,353.000,2,89
320,0,854,854,854,369.250,356.000,2,88
321,0,770,770,770,369.750,361.000,2,87
322,0,765,765,765,368.500,360.500,2,86
323,0,743,743,743,367.500,363.500,2,85
324,0,682,682,682,364.750,365.500,2,84
325,0,697,697,697,363.000,369.250,2,83
326,0,804,804,804,365.000,366.250,2,82
327,0,696,696,696,364.500,367.500,2,81
328,0,774,774,774,363.000,368.000,2,80
329,0,765,765,765,365.000,369.750,2,79
330,0,695,695,695,364.750,368.500,2,78
331,0,817,817,817,362.750,367.250,2,77
332,0,792,792,792,360.750,366.250,2,76
333,0,670,670,670,363.500,367.250,2,75
334,0,689,689,689,364.500,364.000,2,74
335,0,715,715,715,364.500,364.000,2,73
336,0,689,689,689,365.500,364.000,2,72
337,0,634,634,634,365.500,363.750,2,71
338,0,519,519,519,364.750,365.750,2,70
